Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month,Order Year
US-2023-102574,2023-05-10,2023-05-17,Second Class,Joseph Garcia,Corporate,United States,California,West,Technology,Machines,214.88,1,0.3,-1.37,-0.006375651526433359,2023-05,2023
US-2023-102575,2023-09-23,2023-09-25,Standard Class,Robert Davis,Consumer,United States,Arizona,West,Office Supplies,Art,26.23,1,0.1,2.51,0.09569195577582919,2023-09,2023
US-2022-102576,2022-08-15,2022-08-19,First Class,Robert Martinez,Consumer,United States,Illinois,Central,Office Supplies,Envelopes,58.62,7,0.1,3.72,0.06345957011258957,2022-08,2022
US-2023-102577,2023-08-21,2023-08-24,Standard Class,Richard Lopez,Corporate,United States,Pennsylvania,East,Office Supplies,Supplies,28.17,2,0.2,1.79,0.0635427760028399,2023-08,2023
US-2022-102578,2022-02-13,2022-02-16,Standard Class,Thomas Garcia,Consumer,United States,Virginia,East,Office Supplies,Storage,52.72,2,0.15,5.47,0.1037556904400607,2022-02,2022
US-2022-102579,2022-06-19,2022-06-25,Standard Class,Robert Johnson,Home Office,United States,Wisconsin,Central,Office Supplies,Supplies,19.31,5,0.0,3.1,0.16053858104609012,2022-06,2022
US-2022-102580,2022-09-19,2022-09-23,Second Class,Jennifer Thomas,Corporate,United States,Pennsylvania,East,Office Supplies,Labels,25.29,1,0.1,2.44,0.09648082245947015,2022-09,2022
US-2023-102581,2023-05-20,2023-05-23,Standard Class,Linda Martinez,Home Office,United States,Arizona,West,Furniture,Furnishings,86.05,1,0.0,9.03,0.10493898895990703,2023-05,2023
US-2023-102582,2023-07-28,2023-07-29,Standard Class,Jennifer Miller,Home Office,United States,Nevada,West,Furniture,Chairs,137.87,1,0.5,-37.52,-0.27214042213679557,2023-07,2023
US-2024-102583,2024-02-04,2024-02-10,Standard Class,Karen Miller,Consumer,United States,Alabama,South,Office Supplies,Labels,27.95,1,0.2,2.12,0.07584973166368515,2024-02,2024
US-2022-102584,2022-03-05,2022-03-11,First Class,Charles Jones,Corporate,United States,Washington,West,Furniture,Furnishings,120.29,5,0.0,8.53,0.07091196275667137,2022-03,2022
US-2022-102585,2022-09-02,2022-09-04,Standard Class,Jennifer Anderson,Corporate,United States,California,West,Office Supplies,Labels,19.54,3,0.0,2.82,0.14431934493346982,2022-09,2022
US-2023-102586,2023-12-28,2024-01-03,Standard Class,Susan Martinez,Home Office,United States,Oregon,West,Office Supplies,Labels,21.02,1,0.2,1.67,0.07944814462416745,2023-12,2023
US-2024-102587,2024-03-17,2024-03-24,Standard Class,Thomas Moore,Corporate,United States,Arizona,West,Office Supplies,Envelopes,68.25,5,0.15,3.85,0.05641025641025641,2024-03,2024
US-2024-102588,2024-09-26,2024-09-27,Standard Class,Charles Wilson,Corporate,United States,Alabama,South,Office Supplies,Storage,68.8,5,0.2,3.54,0.05145348837209303,2024-09,2024
US-2023-102589,2023-11-09,2023-11-11,Second Class,David Moore,Home Office,United States,Tennessee,South,Furniture,Chairs,741.37,8,0.15,-48.89,-0.06594547931532163,2023-11,2023
US-2023-102590,2023-03-20,2023-03-23,Second Class,Thomas Garcia,Consumer,United States,Wisconsin,Central,Technology,Copiers,663.72,5,0.0,49.68,0.07485084071596455,2023-03,2023
US-2024-102591,2024-02-18,2024-02-20,Standard Class,Mary Martin,Corporate,United States,Illinois,Central,Technology,Accessories,803.06,6,0.2,81.22,0.10113814658929594,2024-02,2024
US-2024-102592,2024-03-03,2024-03-08,First Class,Patricia Garcia,Consumer,United States,Wisconsin,Central,Office Supplies,Paper,59.36,3,0.15,14.0,0.2358490566037736,2024-03,2024
US-2022-102593,2022-01-02,2022-01-07,First Class,David Jackson,Consumer,United States,Oregon,West,Furniture,Tables,363.52,3,0.15,23.78,0.06541593309859156,2022-01,2022
US-2022-102594,2022-09-27,2022-09-30,Standard Class,Susan Martinez,Home Office,United States,Florida,South,Furniture,Furnishings,51.7,6,0.0,5.63,0.10889748549323017,2022-09,2022
US-2022-102595,2022-12-15,2022-12-22,Standard Class,Linda Taylor,Home Office,United States,Oregon,West,Office Supplies,Paper,115.91,8,0.0,12.94,0.11163834009145027,2022-12,2022
US-2024-102596,2024-05-06,2024-05-07,Standard Class,Jennifer Thomas,Consumer,United States,California,West,Furniture,Furnishings,1045.04,9,0.0,157.4,0.1506162443542831,2024-05,2024
US-2023-102597,2023-02-16,2023-02-18,Second Class,Karen Johnson,Consumer,United States,Nevada,West,Furniture,Tables,563.27,6,0.1,33.01,0.05860422177641273,2023-02,2023
US-2023-102598,2023-05-25,2023-05-30,Second Class,James Jackson,Consumer,United States,Texas,Central,Technology,Copiers,383.15,3,0.15,9.07,0.023672191047892473,2023-05,2023
US-2023-102599,2023-02-12,2023-02-14,Second Class,Michael Lopez,Corporate,United States,North Carolina,South,Office Supplies,Supplies,114.24,8,0.1,10.65,0.09322478991596639,2023-02,2023
US-2022-102600,2022-11-07,2022-11-12,Standard Class,Jennifer Thomas,Corporate,United States,Ohio,Central,Office Supplies,Storage,117.48,8,0.1,7.24,0.06162751106571331,2022-11,2022
US-2024-102601,2024-09-26,2024-09-29,Second Class,Jennifer Smith,Consumer,United States,Oregon,West,Technology,Phones,1069.58,7,0.0,137.54,0.12859253164793658,2024-09,2024
US-2023-102602,2023-08-01,2023-08-02,First Class,Barbara Brown,Home Office,United States,Georgia,South,Office Supplies,Storage,26.36,3,0.0,5.52,0.2094081942336874,2023-08,2023
US-2022-102603,2022-12-12,2022-12-16,Standard Class,Robert Garcia,Corporate,United States,Alabama,South,Furniture,Bookcases,861.39,6,0.0,67.35,0.07818758053843207,2022-12,2022
US-2024-102604,2024-01-24,2024-01-29,Standard Class,Robert Hernandez,Corporate,United States,Wisconsin,Central,Office Supplies,Art,64.75,7,0.2,4.31,0.06656370656370655,2024-01,2024
US-2023-102605,2023-02-01,2023-02-03,Standard Class,David Martinez,Consumer,United States,North Carolina,South,Office Supplies,Labels,17.26,5,0.0,2.87,0.16628041714947855,2023-02,2023
US-2022-102606,2022-05-16,2022-05-17,First Class,Jennifer Williams,Home Office,United States,Washington,West,Office Supplies,Art,20.15,3,0.0,5.01,0.24863523573200993,2022-05,2022
US-2022-102607,2022-10-03,2022-10-07,Standard Class,Joseph Williams,Consumer,United States,Alabama,South,Technology,Accessories,1736.13,7,0.0,223.91,0.12897075679816603,2022-10,2022
US-2022-102608,2022-02-07,2022-02-11,Standard Class,Joseph Davis,Consumer,United States,Michigan,Central,Technology,Copiers,529.11,6,0.0,105.28,0.1989756383360738,2022-02,2022
US-2024-102609,2024-05-24,2024-05-30,Standard Class,Elizabeth Jones,Consumer,United States,Washington,West,Office Supplies,Appliances,91.8,5,0.15,13.37,0.14564270152505446,2024-05,2024
US-2024-102610,2024-03-24,2024-03-26,Standard Class,Patricia Jones,Consumer,United States,California,West,Furniture,Chairs,530.66,8,0.0,43.98,0.08287792560208043,2024-03,2024
US-2023-102611,2023-08-01,2023-08-06,First Class,Barbara Jackson,Corporate,United States,New Jersey,East,Office Supplies,Storage,19.8,1,0.1,1.79,0.0904040404040404,2023-08,2023
US-2023-102612,2023-01-31,2023-02-06,Second Class,Mary Anderson,Consumer,United States,New York,East,Technology,Copiers,771.92,3,0.0,71.48,0.09260026945797493,2023-01,2023
US-2023-102613,2023-09-26,2023-09-29,Second Class,Barbara Lopez,Home Office,United States,New York,East,Office Supplies,Labels,36.31,1,0.5,-1.53,-0.04213715229964197,2023-09,2023
US-2023-102614,2023-05-15,2023-05-19,Second Class,Karen Moore,Corporate,United States,Texas,Central,Technology,Accessories,393.56,6,0.0,44.64,0.11342616119524342,2023-05,2023
US-2023-102615,2023-01-02,2023-01-07,First Class,John Williams,Home Office,United States,Massachusetts,East,Technology,Phones,663.01,4,0.0,112.32,0.1694092095141853,2023-01,2023
US-2024-102616,2024-08-24,2024-08-27,Standard Class,William Williams,Consumer,United States,New York,East,Technology,Machines,975.15,7,0.1,71.11,0.07292211454648002,2024-08,2024
US-2022-102617,2022-07-10,2022-07-11,First Class,Charles Davis,Home Office,United States,New York,East,Office Supplies,Paper,40.66,2,0.4,-1.21,-0.029758976881455977,2022-07,2022
US-2023-102618,2023-09-08,2023-09-13,Standard Class,Patricia Jackson,Home Office,United States,Ohio,Central,Office Supplies,Labels,133.97,9,0.2,10.58,0.07897290438157796,2023-09,2023
US-2022-102619,2022-12-08,2022-12-14,Standard Class,Joseph Anderson,Corporate,United States,Wisconsin,Central,Technology,Phones,167.02,1,0.0,26.55,0.1589629984433002,2022-12,2022
US-2022-102620,2022-01-27,2022-01-31,Second Class,Richard Thomas,Corporate,United States,Massachusetts,East,Technology,Accessories,2416.49,8,0.4,-231.6,-0.09584148910196194,2022-01,2022
US-2022-102621,2022-07-24,2022-07-25,Standard Class,Thomas Rodriguez,Consumer,United States,Tennessee,South,Furniture,Bookcases,649.57,8,0.15,-52.85,-0.08136151607986822,2022-07,2022
US-2023-102622,2023-12-04,2023-12-06,Standard Class,Sarah Johnson,Corporate,United States,Ohio,Central,Technology,Machines,604.89,7,0.4,-86.46,-0.14293507910529185,2023-12,2023
US-2024-102623,2024-06-09,2024-06-11,Second Class,William Smith,Consumer,United States,Virginia,East,Furniture,Chairs,222.3,6,0.2,-11.62,-0.052271704903283846,2024-06,2024
US-2022-102624,2022-10-05,2022-10-06,Standard Class,Sarah Taylor,Consumer,United States,Wisconsin,Central,Office Supplies,Paper,80.45,6,0.2,6.37,0.07917961466749533,2022-10,2022
US-2022-102625,2022-04-16,2022-04-17,Standard Class,David Lopez,Consumer,United States,Alabama,South,Technology,Phones,881.28,8,0.1,33.49,0.038001543209876545,2022-04,2022
US-2022-102626,2022-02-27,2022-03-04,Standard Class,Michael Hernandez,Corporate,United States,Georgia,South,Office Supplies,Art,39.41,2,0.1,6.42,0.16290281654402436,2022-02,2022
US-2024-102627,2024-01-15,2024-01-22,Second Class,John Miller,Consumer,United States,New Jersey,East,Office Supplies,Binders,15.99,8,0.15,2.43,0.15196998123827393,2024-01,2024
US-2023-102628,2023-04-06,2023-04-10,Same Day,Joseph Taylor,Consumer,United States,California,West,Office Supplies,Storage,56.61,6,0.2,3.24,0.057233704292527825,2023-04,2023
US-2022-102629,2022-04-24,2022-04-25,Standard Class,Thomas Garcia,Home Office,United States,Tennessee,South,Office Supplies,Appliances,17.91,2,0.5,-1.91,-0.10664433277498604,2022-04,2022
US-2022-102630,2022-03-22,2022-03-24,Second Class,James Jones,Corporate,United States,New Jersey,East,Furniture,Chairs,83.09,7,0.15,-10.03,-0.12071248044289323,2022-03,2022
US-2024-102631,2024-06-22,2024-06-26,Standard Class,Patricia Lopez,Corporate,United States,North Carolina,South,Furniture,Furnishings,220.9,2,0.1,26.59,0.1203712086917157,2024-06,2024
US-2023-102632,2023-01-09,2023-01-12,First Class,Robert Davis,Home Office,United States,Georgia,South,Technology,Copiers,5.92,7,0.1,0.6,0.10135135135135134,2023-01,2023
US-2022-102633,2022-09-12,2022-09-19,Second Class,Robert Gonzalez,Consumer,United States,North Carolina,South,Technology,Copiers,126.28,3,0.2,-0.77,-0.006097560975609756,2022-09,2022
US-2024-102634,2024-01-10,2024-01-13,Second Class,Elizabeth Jones,Consumer,United States,Massachusetts,East,Office Supplies,Storage,81.99,5,0.0,14.24,0.17367971703866328,2024-01,2024
US-2022-102635,2022-11-29,2022-12-01,Standard Class,Robert Johnson,Consumer,United States,Arizona,West,Office Supplies,Binders,178.0,8,0.2,-11.15,-0.06264044943820225,2022-11,2022
US-2022-102636,2022-01-17,2022-01-18,Second Class,Elizabeth Smith,Consumer,United States,California,West,Office Supplies,Storage,16.0,2,0.1,2.19,0.136875,2022-01,2022
US-2023-102637,2023-08-28,2023-08-29,Second Class,Jessica Gonzalez,Home Office,United States,Georgia,South,Office Supplies,Binders,181.67,9,0.0,32.85,0.1808223702317389,2023-08,2023
US-2024-102638,2024-09-10,2024-09-16,Standard Class,Richard Smith,Home Office,United States,Florida,South,Office Supplies,Appliances,64.43,3,0.0,12.38,0.19214651559832374,2024-09,2024
US-2022-102639,2022-03-23,2022-03-29,Same Day,William Smith,Consumer,United States,Arizona,West,Office Supplies,Paper,8.78,2,0.0,1.52,0.173120728929385,2022-03,2022
US-2022-102640,2022-04-16,2022-04-19,Standard Class,James Moore,Consumer,United States,Pennsylvania,East,Furniture,Furnishings,462.66,5,0.0,26.97,0.05829334716638568,2022-04,2022
US-2022-102641,2022-05-25,2022-05-28,Standard Class,John Martin,Consumer,United States,Pennsylvania,East,Furniture,Furnishings,27.75,3,0.15,1.83,0.06594594594594595,2022-05,2022
US-2024-102642,2024-09-02,2024-09-04,Standard Class,Robert Martinez,Consumer,United States,Florida,South,Furniture,Chairs,668.18,6,0.5,-139.24,-0.20838696159717443,2024-09,2024
US-2022-102643,2022-03-24,2022-03-31,Second Class,Joseph Taylor,Consumer,United States,Tennessee,South,Office Supplies,Appliances,54.38,4,0.3,-3.58,-0.06583302684810592,2022-03,2022
US-2024-102644,2024-05-25,2024-05-27,First Class,Karen Miller,Corporate,United States,New York,East,Office Supplies,Storage,138.79,9,0.0,34.89,0.251386987535125,2024-05,2024
US-2023-102645,2023-11-20,2023-11-27,Standard Class,Karen Jackson,Consumer,United States,Illinois,Central,Furniture,Bookcases,736.6,7,0.0,-10.56,-0.01433613901710562,2023-11,2023
US-2023-102646,2023-01-20,2023-01-26,Standard Class,Jessica Lopez,Consumer,United States,Massachusetts,East,Office Supplies,Art,86.69,5,0.1,2.13,0.024570307994001613,2023-01,2023
US-2023-102647,2023-08-27,2023-09-01,Standard Class,Jessica Rodriguez,Consumer,United States,Alabama,South,Furniture,Bookcases,456.37,5,0.0,33.52,0.07344917501150383,2023-08,2023
US-2023-102648,2023-01-13,2023-01-16,Standard Class,James Anderson,Consumer,United States,Alabama,South,Furniture,Tables,651.33,6,0.2,-37.29,-0.057252084196950846,2023-01,2023
US-2022-102649,2022-02-23,2022-02-26,Standard Class,Susan Wilson,Corporate,United States,Oregon,West,Office Supplies,Binders,32.68,2,0.0,5.54,0.16952264381884946,2022-02,2022
US-2024-102650,2024-05-01,2024-05-05,Same Day,Jessica Gonzalez,Corporate,United States,Pennsylvania,East,Furniture,Bookcases,211.0,4,0.2,-17.31,-0.08203791469194312,2024-05,2024
US-2023-102651,2023-08-11,2023-08-12,Standard Class,Robert Lopez,Consumer,United States,Florida,South,Office Supplies,Art,85.79,7,0.0,15.36,0.17904184636904066,2023-08,2023
US-2023-102652,2023-03-25,2023-04-01,First Class,James Williams,Home Office,United States,Arizona,West,Office Supplies,Storage,66.93,5,0.0,14.1,0.21066786194531598,2023-03,2023
US-2024-102653,2024-07-07,2024-07-13,Same Day,Joseph Rodriguez,Home Office,United States,Illinois,Central,Furniture,Tables,124.1,9,0.1,-6.79,-0.05471394037066882,2024-07,2024
US-2023-102654,2023-04-12,2023-04-13,Standard Class,Robert Martinez,Corporate,United States,New Jersey,East,Technology,Phones,833.26,8,0.4,-18.21,-0.02185392314523678,2023-04,2023
US-2023-102655,2023-02-09,2023-02-14,Standard Class,Mary Lopez,Corporate,United States,Alabama,South,Furniture,Bookcases,139.19,3,0.15,-3.09,-0.02219987068036497,2023-02,2023
US-2022-102656,2022-06-08,2022-06-13,First Class,Patricia Taylor,Consumer,United States,New York,East,Office Supplies,Paper,103.65,8,0.2,9.8,0.0945489628557646,2022-06,2022
US-2023-102657,2023-08-24,2023-08-28,Second Class,John Moore,Corporate,United States,Illinois,Central,Office Supplies,Appliances,69.47,5,0.1,1.69,0.0243270476464661,2023-08,2023
US-2023-102658,2023-01-31,2023-02-05,Second Class,Jessica Rodriguez,Consumer,United States,Georgia,South,Office Supplies,Labels,124.01,7,0.0,22.04,0.17772760261269252,2023-01,2023
US-2022-102659,2022-11-22,2022-11-28,Same Day,Mary Miller,Consumer,United States,North Carolina,South,Office Supplies,Envelopes,144.09,9,0.15,18.47,0.12818377403012005,2022-11,2022
US-2024-102660,2024-04-24,2024-04-27,Same Day,Susan Thomas,Consumer,United States,Nevada,West,Office Supplies,Appliances,111.12,5,0.5,-19.39,-0.17449604031677465,2024-04,2024
US-2023-102661,2023-04-03,2023-04-08,Standard Class,Karen Johnson,Consumer,United States,California,West,Office Supplies,Supplies,158.78,9,0.0,17.1,0.1076961833984129,2023-04,2023
US-2024-102662,2024-04-28,2024-05-01,Standard Class,Joseph Wilson,Consumer,United States,Georgia,South,Technology,Machines,196.09,4,0.1,26.0,0.13259217706155338,2024-04,2024
US-2022-102663,2022-11-25,2022-12-01,First Class,Thomas Williams,Consumer,United States,Georgia,South,Technology,Accessories,2114.53,7,0.15,12.43,0.005878374863444831,2022-11,2022
US-2022-102664,2022-01-28,2022-01-30,Standard Class,Thomas Johnson,Corporate,United States,Texas,Central,Technology,Copiers,83.0,1,0.2,4.26,0.051325301204819276,2022-01,2022
US-2022-102665,2022-10-07,2022-10-10,First Class,Patricia Moore,Corporate,United States,Arizona,West,Office Supplies,Paper,41.69,3,0.2,3.4,0.08155432957543776,2022-10,2022
US-2022-102666,2022-03-17,2022-03-20,Standard Class,Sarah Johnson,Consumer,United States,Nevada,West,Technology,Accessories,346.78,3,0.2,31.75,0.0915566064940308,2022-03,2022
US-2022-102667,2022-02-22,2022-03-01,Standard Class,John Smith,Consumer,United States,North Carolina,South,Office Supplies,Appliances,8.32,3,0.2,0.53,0.06370192307692307,2022-02,2022
US-2022-102668,2022-10-08,2022-10-09,Standard Class,John Moore,Consumer,United States,New York,East,Office Supplies,Labels,30.97,8,0.3,0.78,0.025185663545366485,2022-10,2022
US-2024-102669,2024-04-17,2024-04-22,Same Day,Karen Moore,Corporate,United States,Virginia,East,Office Supplies,Labels,29.31,4,0.4,-0.87,-0.029682702149437055,2024-04,2024
US-2022-102670,2022-09-16,2022-09-20,Same Day,Susan Martinez,Corporate,United States,Florida,South,Office Supplies,Binders,134.38,8,0.2,13.37,0.09949397231730912,2022-09,2022
US-2022-102671,2022-07-24,2022-07-25,First Class,William Davis,Home Office,United States,Arizona,West,Office Supplies,Storage,71.94,4,0.2,4.88,0.06783430636641646,2022-07,2022
US-2022-102672,2022-03-29,2022-04-03,Standard Class,James Martin,Corporate,United States,Ohio,Central,Furniture,Furnishings,1340.59,9,0.15,-29.45,-0.021967939489329326,2022-03,2022
US-2022-102673,2022-05-03,2022-05-07,Same Day,Joseph Davis,Consumer,United States,Tennessee,South,Technology,Phones,308.87,3,0.2,18.59,0.060187133745588754,2022-05,2022
US-2023-102674,2023-10-31,2023-11-01,First Class,William Smith,Corporate,United States,Georgia,South,Technology,Accessories,975.41,8,0.1,65.83,0.06748956848914815,2023-10,2023
US-2023-102675,2023-05-17,2023-05-18,Standard Class,James Thomas,Corporate,United States,Wisconsin,Central,Furniture,Furnishings,594.88,6,0.1,-21.05,-0.03538528778913395,2023-05,2023
